M,p0,TAU,quantpred
ED4633676823857645ABA2D,0,6,0.35
ED503661793643431D35104,1,3,0.65
ED563577455394879789DEE,0,4,0.55
ED783623386996835477BF2,1,3,0.65
EDA33365326353667482A5C,1,5,0.45
EDBB3428733243288AB8CB8,1,4,0.55
EDC1360436893856662CFA9,1,2,0.75
EDC4339542674691549CC62,0,7,0.25
EDDA3433004250319EF9909,0,3,0.65
EDE8338160515827988CD79,0,3,0.65
EE0133652426909256A5685,1,4,0.55
EE33336861490010946B59A,1,5,0.45
EE65340370559089828226F,1,5,0.45
EE6C33875014060816ED6D0,0,5,0.45
EE6F3659140330960755ECF,1,3,0.65
EE96366401627535327023E,1,1,0.85
EE9D33647197044914C1270,1,5,0.45
EEAE363713850445068555F,1,2,0.75
EEE23612715835804CBD2BA,1,1,0.85
EEF83380840360629CB1854,0,5,0.45
EEFD3641041804714078F3A,1,2,0.75
EF0A3418443837745E1D94A,0,3,0.65
EF2B36624052879733043C5,1,1,0.85
EF443637865780534047509,0,1,0.85
EF4E3385698739119F73118,0,4,0.55
EF573418490379345D09CD3,1,3,0.65
EF5F33770183924583031C3,1,4,0.55
EF7433757303272829D90CC,0,6,0.35
EF7C3366208755318257D09,0,4,0.55
EF8A3421616941098837751,1,3,0.65
EFB5337163685761043090E,1,4,0.55
EFB63432538677335848087,0,3,0.65
EFC133685066588217DA5CB,1,3,0.65
EFD33382567261996C552D6,0,6,0.35
EFDF35651986185680FCF2A,1,4,0.55
EFE536609768693329EFDE0,1,1,0.85
EFEA33787403428258A5733,1,4,0.55
F00036046343628793500E1,1,2,0.75
F00436377068585325D1D2E,1,1,0.85
F00535989771095319A50E7,0,3,0.65
F01A3425120731955F41629,1,4,0.55
F03F3394257614892FAD9A7,1,3,0.65
F0523413160556999204DDD,1,5,0.45
F07A36197614734514ACB31,0,1,0.85
F0833366117080347CC4EAE,0,5,0.45
F0893408733038992096D8E,1,4,0.55
F092337413878890997390B,0,6,0.35
F0943654118067436412BC6,1,2,0.75
F0A13406412675933BEF333,1,4,0.55
F0C43416965092955BF8642,0,4,0.55
F0D03580706899119BE2FEA,0,3,0.65
F0F5359029642676483A952,1,1,0.85
F0F93391267017635D6BA7C,0,6,0.35
F1153420901246708E427BC,1,3,0.65
F1243422022344945248BBD,0,4,0.55
F13C338453477515250F168,0,5,0.45
F13F34338021750584F4A92,0,9,0.05
F1463584575501779B02323,1,2,0.75
F18335781830605056B784E,1,4,0.55
F1883367263272010FBEFFE,1,5,0.45
F1903646114978204A1C238,1,2,0.75
F1B433827532044903E16FE,0,5,0.45
F1E436216131084103BD7B9,1,1,0.85
F1F434239466695193D39F6,0,4,0.55
F20136549489994450CFD70,1,1,0.85
F22434320396056617A467B,1,3,0.65
F22833793362520008FD62B,1,2,0.75
F22A3642087901002DB07D8,1,0,0.95
F2433624099226349E23957,1,1,0.85
F26134206542262925F6F8D,0,3,0.65
F268364213611759905C8B7,1,1,0.85
F2873429522858792DFD1BF,0,3,0.65
F2923620463074663BBF2BC,1,4,0.55
F2AC36468011969416C79C3,1,1,0.85
F2B9341455172909413E6AC,1,3,0.65
F2CA3370005147962DB2E99,0,4,0.55
F2CF3413314645221D8F928,1,3,0.65
F31134156249718542A1FC3,0,2,0.75
F31E33984484775830073D1,0,4,0.55
F33734339073279254AD5B1,1,4,0.55
F33A3365357200551129BBA,1,3,0.65
F33D33647350294538283B7,0,6,0.35
F35035906873426163EBB4D,1,3,0.65
F355338773625285225ABC9,1,3,0.65
F35833719297048690C1D34,1,4,0.55
F35F33759669615069A08AE,0,5,0.45
F3673395214453279054348,0,3,0.65
F36F36622080409448C528E,1,2,0.75
F3783587215450563E99198,1,3,0.65
F3A63395552869564905359,1,3,0.65
F3C03654316748713E53F55,1,2,0.75
F3D5337383361054888B4C0,1,4,0.55
F3E33407713726043521F22,0,5,0.45
F3E83389502332560B27180,1,4,0.55
F41F3628474557722E20DCC,0,4,0.55
F44436546710885081C0395,1,1,0.85
F4613600321419781137805,1,1,0.85
F4623638606809319606F70,1,1,0.85
F47F3420482563939FE5E69,1,2,0.75
F4A8358363826132213F270,1,3,0.65
F4E23656865990620B9F1BA,1,1,0.85
F4EF33835244320035D1EB8,1,4,0.55
F4F23581831378346D7A5B6,1,0,0.95
F4F63640828732716CB56FE,1,1,0.85
F4FE3365746320985EC66A6,0,0,0.95
F50E3421096391321758B1B,0,3,0.65
F52633988362940293F720E,1,5,0.45
F5273655552973925157890,1,1,0.85
F5303626955014826D82AAF,0,2,0.75
F53E35657052989682ABA62,1,3,0.65
F5433654170869676B9D029,1,1,0.85
F5613626725471147373A75,0,2,0.75
F56136467106657089B599E,1,1,0.85
F5693653164602426590AFD,1,1,0.85
F57633664607489524EA688,0,5,0.45
F57B3374516166892F71057,1,5,0.45
F58536343399542701BDAF6,1,2,0.75
F5943663369652541E9D78E,0,1,0.85
F5993657521505629EC2E80,1,2,0.75
F5B6363539718619944EDE0,1,2,0.75
F5B73406602716599DC8411,0,4,0.55
F5C03391477114169334771,0,5,0.45
F5C13389939102720192E04,0,4,0.55
F5D43658843166798B895C1,1,1,0.85
F5E23380213310835E54A26,0,3,0.65
F5E53395123664274242E22,0,6,0.35
F5EB3426218661262BA5F88,0,4,0.55
F5EC34244785036085D0714,0,1,0.85
F600342417255638276106C,1,3,0.65
F6083383133803027E8647D,1,5,0.45
F60B365031809755176FBC5,1,1,0.85
F61A3637273456232744DE0,1,0,0.95
F63A3424779038063558F37,1,4,0.55
F64A35839826343329F94FE,0,2,0.75
F66533697375638594BB84A,1,2,0.75
F69534234370897508D6F69,0,4,0.55
F6983428344449481F7D3A6,0,3,0.65
F6A934195813051954104DC,0,3,0.65
F6BB33687883209323A1656,1,4,0.55
F6EF33917499939554FB7AA,1,4,0.55
F6F536352508268370AA0BA,0,1,0.85
F6FF34030682641672DFA81,1,2,0.75
F70034112171917834AA37C,0,2,0.75
F7363423986868452F62336,1,3,0.65
F75C3629443994011027710,1,2,0.75
F76E36334631522185858C8,1,2,0.75
F78333995938714621B7FE6,0,4,0.55
F7893407250252369AFBF3E,1,3,0.65
F7933417585031984A90EE5,1,3,0.65
F7B336280991335567E5E04,0,1,0.85
F7E33660458012136B25522,1,1,0.85
F7E836673165716870D45CC,0,2,0.75
F7F33640114178764275020,1,2,0.75
F80834000739712873C219F,1,4,0.55
F80E3626944377098A8E0C0,1,2,0.75
F8283411975966498BD9BE5,1,3,0.65
F83836350948091437EDC29,0,2,0.75
F83B34153177224071F9BD4,0,5,0.45
F83E34195517603373474B5,0,4,0.55
F85B34224892828822A68D8,1,3,0.65
F8623373943994124E9F44F,0,5,0.45
F8673408016536685A5CCEF,0,4,0.55
F8753375769917939CD8B3E,0,5,0.45
F877336846512716170F0AD,1,4,0.55
F8973398914408865CB97C6,0,5,0.45
F899338497121339929A396,0,3,0.65
F8B634218226241160F4C1A,0,3,0.65
F8B8338233637648279C258,0,5,0.45
F8EA3616204749316C67DC5,0,2,0.75
F8EC35978659290975B0DB7,1,1,0.85
F8F13677504332829C153C4,1,2,0.75
F8F63396234114730B6B6E4,1,3,0.65
F8FA3634077219163000B0E,1,1,0.85
F9053421917940190CC3B5C,0,3,0.65
F90A3624252364521A9C4E4,1,3,0.65
F90C341928370146953D3AA,1,1,0.85
F91135664007609989DAD87,0,3,0.65
F916342778014818356BDAD,1,5,0.45
F92136253505990891FBFB0,1,1,0.85
F92633883183404602FFEA8,1,4,0.55
F94634050180580579A8E31,1,5,0.45
F9483386840434244E1A571,1,4,0.55
F94A33645528936795F8C2A,1,5,0.45
F9753380693520682F1A0B7,0,5,0.45
F9783423546410583C98FDB,1,3,0.65
F97C3637011250547300E00,1,1,0.85
F985362523421131837B23C,1,2,0.75
F98936566158421841223B3,1,3,0.65
F99C33903327421498CF76F,0,4,0.55
F9B233952956690989B7F81,1,4,0.55
F9B23397137906348D2B10C,0,5,0.45
F9C734260561515403A3461,0,4,0.55
F9CE340322584731244E57F,0,3,0.65
F9EA36211209408975CD522,0,4,0.55
F9EB363008926193262D422,1,2,0.75
F9ED3408079765801091BE7,1,3,0.65
F9FC3659328068069D74104,0,1,0.85
FA0633979666111613619BC,0,4,0.55
FA193396788294733298760,1,4,0.55
FA1E342792445728477630A,0,5,0.45
FA223611685963376B9DF90,1,1,0.85
FA343596166112200F8966F,1,4,0.55
FA42341596276919073E423,0,3,0.65
FA46342375493703630FDA6,1,4,0.55
FA49361914003959772F477,0,5,0.45
FA4A339003826246712A986,1,3,0.65
FA4A36138561541233F738B,1,3,0.65
FA5A3403691120414B7F1E9,0,5,0.45
FA5F342602153544459808C,1,5,0.45
FA8C3385507812866665767,0,3,0.65
FAA43365091544845226321,1,4,0.55
FAC03610489254075AC22C4,1,1,0.85
FAC436251889975372FF8EB,1,2,0.75
FAD733649920606485CD988,0,4,0.55
FADD36168203234232FE860,1,1,0.85
FAF835879136891266B092B,0,4,0.55
FAFA337952542961955ECC3,1,4,0.55
FB1336657719082046AF6AC,1,2,0.75
FB313374680683731B0C2F7,0,5,0.45
FB393432225488387B6CF8C,1,1,0.85
FB4D34166494050412C8ACA,0,3,0.65
FB653620968462618113EAB,1,3,0.65
FB7633646873396823FC0F3,1,5,0.45
FB933390788670037DEADFA,1,3,0.65
FBAC34211388340482875F1,0,4,0.55
FBAF3633640183704E94497,1,1,0.85
FBC43384191938114944F53,0,6,0.35
FBCB36410358933496E5D3D,1,1,0.85
FBD8364064560209154759E,0,3,0.65
FBDE3392493064058441D92,1,5,0.45
FBDF36503978474280B03A7,1,2,0.75
FBFB3624724436485DEDBBA,1,2,0.75
FC163386896441405EC5DB1,0,4,0.55
FC21337591149165523E42D,1,5,0.45
FC333601034087375FD0B06,0,2,0.75
FC3733652045834451D3978,0,5,0.45
FC4B33791435314005764C1,1,5,0.45
FC553408665033535C82E55,1,4,0.55
FC5A3408043784393BEFBA2,1,3,0.65
FC6833881604905314E4FD4,1,4,0.55
FC6B33664105250485D476A,0,5,0.45
FC6F3415376562864928C43,1,3,0.65
FC793366282770004C37602,1,3,0.65
FC7F3633500518059E7EF68,1,1,0.85
FC9B358572732464013A7DE,1,2,0.75
FCA83379076988057780204,1,4,0.55
FCA83659343019164D88AF4,1,2,0.75
FCCB3608938464077CDCFF7,0,1,0.85
FCD93403344948194F72E3C,1,4,0.55
FCD9365194868655215DC4D,1,1,0.85
FCDF3642340741170E1FE70,1,2,0.75
FCFC3365231375770E905CD,1,5,0.45
FD00362202160459077EE04,1,2,0.75
FD0733704504874229E6794,0,5,0.45
FD10357337780628165AB46,0,3,0.65
FD4A3411582920722FBBF5F,1,4,0.55
FD50342567408182528F6BA,1,4,0.55
FD513380932584408A49B2A,1,4,0.55
FD593659331493365DD1827,1,1,0.85
FD5F3365900245743A90803,0,4,0.55
FD7A3433290895985698358,1,1,0.85
FD7B3385887777301494ABB,1,2,0.75
FD8B339773787329065D25D,0,4,0.55
FD9B3395841663145474CD8,0,6,0.35
FD9F360248307515444DB2A,1,1,0.85
FDC63400809011476991F1C,0,4,0.55
FDF03656884308204D93968,1,1,0.85
FE1E3658272727149B1C2FD,1,2,0.75
FE263376414757486063F22,1,4,0.55
FE4834006537369023C30F6,1,4,0.55
FE4C3414587363402E29855,1,4,0.55
FE543386245513319A6D901,0,4,0.55
FE613366011596377BD6FE6,1,5,0.45
FE623423702419940D75975,1,3,0.65
FE643392642323327DCD649,1,5,0.45
FE6F34193051819418F82D0,1,3,0.65
FE733388246502891528562,0,5,0.45
FE76338871155165331F84D,1,2,0.75
FE883388632426985985790,0,4,0.55
FEC53386220467579E2A62F,0,6,0.35
FEC93385028155366983D6E,1,4,0.55
FEE83379777708081C6DA9D,0,4,0.55
FEEF36194987664455A6412,1,1,0.85
FEF3341051814582385EE01,1,3,0.65
FF263660399216582FB0106,1,2,0.75
FF373387638926988082476,0,4,0.55
FF5036387532181014B878E,1,3,0.65
FF6436535809976945B916D,1,2,0.75
FF6B363276078997422823E,1,3,0.65
FF6D3409767882090C08FA2,0,4,0.55
FF7B36449611505304AC200,0,2,0.75
FF7D3427950441155539D33,0,0,0.95
FF7F33647278556401431C4,1,4,0.55
FF913393391157156549A9F,1,4,0.55
FF97364619308480789E1F2,1,2,0.75
FF9F3423519280011B0F0EB,1,5,0.45
FFA136055929301441A639B,1,2,0.75
FFB3337279191858422FC60,0,3,0.65
FFBD3429013728368E39D0B,1,4,0.55
FFCC3625634126336979ED7,1,2,0.75
FFE2337864273299690DEFA,0,4,0.55
FFE434057835528758DD7EA,1,4,0.55
