M,p0,TAU,quantpred
C7393652964510971C9FF7C,1,3,0.65
C74E365708427944548D420,1,3,0.65
C7553646160263243A86179,1,3,0.65
C75C366012371879903E6B7,1,4,0.55
C763365679302021140EF16,1,3,0.65
C76A3634345063181AF8637,1,2,0.75
C76D3646710392373F8B1F1,1,3,0.65
C77F364154565054821E353,1,6,0.35
C7863656898505145225A04,1,5,0.45
C7A736818803586221A6E70,0,4,0.55
C7C43660116560866D60177,1,3,0.65
C7C5365074645166273CDED,1,7,0.25
C7DE3618651300946C55406,1,2,0.75
C7E33643433803570CC87B6,1,3,0.65
C7EC3640104254099F83363,1,1,0.85
C7ED36275020483325E7C5D,1,2,0.75
C7EF3661626666411396E02,1,2,0.75
C806365041364167191AEA9,0,3,0.65
C81D3655662755030A0AEF9,1,4,0.55
C84E361738984485044302A,1,4,0.55
C8553643109472881A92347,1,3,0.65
C86936541166411058C0F76,1,2,0.75
C88436333108653087D83FD,1,3,0.65
C890364215863229897C1CC,0,3,0.65
C8B736210652472749B4BC7,1,3,0.65
C8B736618201516628D7EAE,1,5,0.45
C8BB36143251510788B265D,1,2,0.75
C8CA3657935007196BEF22F,1,2,0.75
C8D23649336202069909478,0,4,0.55
C8D33662590412797202B17,1,3,0.65
C8E036574004817859C250B,1,2,0.75
C8E13635389810501F946B6,1,3,0.65
C90436385818046653A7027,1,3,0.65
C912362804708154384BC00,1,3,0.65
C91B361857663519645250F,1,2,0.75
C92E36208502466874FF1D3,0,3,0.65
C93C36467021471205A4D02,1,3,0.65
C95436303279133102E6DEE,1,2,0.75
C95E364397730128043816D,1,3,0.65
C960361474508294196AA80,1,3,0.65
C9663616889816043296629,1,3,0.65
C9853640226334836088E31,1,0,0.95
C9913642125807067A01908,1,3,0.65
C99D36455279007687DAD5D,0,3,0.65
C9A53648917076512E685A1,1,3,0.65
C9A63634060105335C12597,1,3,0.65
C9B13644246088362ACA399,1,4,0.55
C9C83645375191548770FD2,1,8,0.15
C9C936551569551094923B6,1,4,0.55
C9D63641732378709013688,1,3,0.65
C9E736665649928435BB8EF,1,5,0.45
C9EE36159122998411CE60B,1,2,0.75
C9F7366270743684360A6C5,1,2,0.75
C9FE36294425269453A346D,1,4,0.55
CA01367817376246921F16C,1,2,0.75
CA073665406397593815B4E,1,2,0.75
CA0A3623193111899D1208C,1,3,0.65
CA32366304400318983B179,1,4,0.55
CA3C36518184787292B822F,1,3,0.65
CA753647294090313C6754E,1,4,0.55
CA88364173183449857BF28,1,8,0.15
CAA436359131545491ABA2B,1,2,0.75
CAAA3645586984843A51192,1,3,0.65
CABA3641456051212E8C782,1,4,0.55
CAC6364313133591672203A,1,3,0.65
CAE6362333597310839C1AA,1,5,0.45
CAF2365486562437854FEC5,1,3,0.65
CAF33662885190528E22D8E,1,3,0.65
CAFE36419791728379DF16E,1,5,0.45
CB0C3623398631707CA3829,1,3,0.65
CB1A36262430083368412B0,1,5,0.45
CB1E3632282099047C48A48,0,3,0.65
CB253641225604264049CC3,1,3,0.65
CB2B361451128778773A541,1,3,0.65
CB453650653256261E24003,1,2,0.75
CB4A3631466019500891946,1,2,0.75
CB603637238868574F1DB5D,1,3,0.65
CB633620782999587FA364C,1,3,0.65
CB6B3622748012497AF4668,1,4,0.55
CB713630987163585ECD208,1,3,0.65
CB73361407367060952055B,0,4,0.55
CB803631835359158994D7F,1,3,0.65
CB87364948366780599D028,1,3,0.65
CB8F366532708457900F2CE,1,3,0.65
CB9F364558134792748FFE2,0,2,0.75
CBBA36548781130091AE288,1,6,0.35
CBC336702199915536E8104,0,2,0.75
CBCC3621880407587D9FF11,1,2,0.75
CBE036116860116438FF69F,1,2,0.75
CBFF36411587366923BF350,1,4,0.55
CC08368911676232606084E,1,4,0.55
CC1636669395601038E0BB4,1,5,0.45
CC2536220512930478B43B2,1,3,0.65
CC2936554346736815566A3,1,1,0.85
CC4E3658753937005AF531B,1,3,0.65
CC5E3627281576155533C79,0,7,0.25
CC6736401510535877950F7,1,3,0.65
CC9836736771179861E2B37,1,4,0.55
CCA4362714252008771C9F0,1,5,0.45
CCB4363535401043955F825,1,3,0.65
CCBB3677433717958D2AC7A,1,3,0.65
CCC436132951540735680CB,1,4,0.55
CCC83634451427371DD7DDC,1,3,0.65
CCD136444226590928B28C8,1,1,0.85
CCD13659887283564E54A9A,1,3,0.65
CCE53622990459901A74EC2,1,3,0.65
CD0E3651858398403D544EC,1,5,0.45
CD1236481900688112D66EE,1,3,0.65
CD233623070569693799B58,1,7,0.25
CD2936169726045969FB0F9,1,3,0.65
CD2A3659997588271604424,1,9,0.05
CD333661660024412708759,0,4,0.55
CD443657262353298D82543,1,3,0.65
CD75363098361057508A233,1,2,0.75
CD8036432537946071104F3,1,4,0.55
CD9C3612884331038566925,1,3,0.65
CDA0364948557635475EF81,1,2,0.75
CDAE362631935278806F9C8,1,3,0.65
CDAF364586636510569A27C,1,6,0.35
CDBB36354235306390DC811,1,7,0.25
CDC23627290286661BC4214,1,3,0.65
CDFC3615680151420428C5D,1,3,0.65
CE1836501873128451172C6,0,2,0.75
CE1936623800232647A8D08,0,4,0.55
CE213633410193779647AE3,1,2,0.75
CE22362997718419383D420,1,2,0.75
CE3336856368682924FE31D,1,6,0.35
CE3636607432716467144A7,1,3,0.65
CE433614255510391F07329,0,2,0.75
CE4336658145216823EC1EB,1,2,0.75
CE493647887798904172B68,1,3,0.65
CE4D3623248385217E92574,1,5,0.45
CE543619930624626E42E06,1,5,0.45
CE593612821459404D58C7A,1,3,0.65
CE6236558176638808782FF,1,2,0.75
CE633643540195749AFA2EC,1,3,0.65
CE693654637620937720C2D,1,4,0.55
CE793661536085915978CDF,1,3,0.65
CE923656992251094118545,1,3,0.65
CEA8364682419086438CD4F,1,3,0.65
CEBF36273387151304A5525,1,3,0.65
CEC4366193507144064ECBF,0,2,0.75
CEC93634137902088C05308,1,2,0.75
CED13664977238622338E0F,1,4,0.55
CEED3647461224387623BEA,1,3,0.65
CF003625721593244F32FCE,0,3,0.65
CF13362952220721821EB7C,1,0,0.95
CF2A3623739892570417022,1,3,0.65
CF2A36248659974611E6D53,0,4,0.55
CF2A3629574711699F9E283,1,3,0.65
CF2F366095889083128C03A,1,3,0.65
CF323636043456905C6E0FD,1,2,0.75
CF3B36386918365169F819C,1,2,0.75
CF3C36517593880440FCEFA,1,7,0.25
CF3F36202141563475B6CCE,1,2,0.75
CF453639319767567ADD1BF,0,4,0.55
CF4B3661168258222921167,1,3,0.65
CF6936575711061024D6B8E,1,6,0.35
CF7636729660422073AEDEB,1,0,0.95
CF7E3620263437733CA5736,1,7,0.25
CF8C36535333183131B540E,0,3,0.65
CFB836354938932178156E8,1,3,0.65
CFCF3683714151925BF8241,1,3,0.65
CFDB3655340243657773158,1,4,0.55
CFDD36177372684568EA477,1,3,0.65
CFF83645055029669DCD419,1,6,0.35
D012366886555013194EF02,1,1,0.85
D03836252894908566CE552,0,3,0.65
D03B3649560479743BD2D86,1,2,0.75
D03C3682732777221C8B22D,1,5,0.45
D03F363743064849089E1A4,1,3,0.65
D04336391243468699401EA,1,3,0.65
D058364070096983866D768,1,3,0.65
D0623679715048926AB9F4D,1,2,0.75
D0733653951706044EA838E,1,9,0.05
D0AA36266336961689B7A92,0,2,0.75
D0BB36378868522518D2793,1,3,0.65
D0C93665764518836586D51,1,3,0.65
D0D736659318303938CF44E,1,3,0.65
D0EB3628998912833328FD9,0,3,0.65
D0EE3659728384887A99ACD,1,0,0.95
D0F63629190243397E26B45,1,3,0.65
D0F836347349121138C4C75,1,4,0.55
D10E36280684771820A778A,1,1,0.85
D11536590585760139F106B,1,1,0.85
D1183635478883216F24C12,0,4,0.55
D11F36174461999078CB6D0,1,2,0.75
D1563642009008519A3086C,1,5,0.45
D16C3651163996193B1439E,1,4,0.55
D17536444065206219CB0B9,1,4,0.55
D17E366839840044474C1DD,0,3,0.65
D18C3665237403055DFA244,1,3,0.65
D1BB36712911485707C8DED,1,4,0.55
D1C5365463784474597CC39,0,3,0.65
D1D236557886556664461FB,1,4,0.55
D1E43621747211408302823,1,5,0.45
D1FA3617106183393C93F80,1,2,0.75
D20F363748720412411A54B,1,2,0.75
D21A3643813190668680C81,1,2,0.75
D2223631649957719D9D38B,0,2,0.75
D2283640793408491171093,1,3,0.65
D22E3626499506078A7C122,1,2,0.75
D2453659334686016615732,1,5,0.45
D2473659307876356A10CF9,1,3,0.65
D24D3625385319656800053,0,4,0.55
D25B36125431877583C379B,1,2,0.75
D26C36512412994931CA0F6,0,5,0.45
D27F363468149241821FD78,1,3,0.65
D2A73630760184467396B01,1,2,0.75
D2B63639339746902A4F694,1,2,0.75
D2B93668566854441407200,1,9,0.05
D2CE3666822079245306647,1,4,0.55
D2DA366055362530148140E,1,3,0.65
D2E13614037628863E3CD4D,1,3,0.65
D2E33629308339185C68C63,1,3,0.65
D2E736263496401769E1A18,1,4,0.55
D2E836399394902792FF471,1,2,0.75
D2F63624572547709F6451B,1,3,0.65
D2F63661228307177F027BB,0,3,0.65
D2FC36735150544294753F6,1,9,0.05
D3013660255751091D9BD0D,1,3,0.65
D307365567676394417AA6A,1,5,0.45
D3103672395012479770EE1,1,3,0.65
D32C364014007776830733E,1,3,0.65
D35C363078606881322DF2B,1,3,0.65
D35D3631827594906B2054E,1,2,0.75
D36D36684617459951C10E0,1,3,0.65
D3853627698876232C77FD5,1,2,0.75
D3863654770043906A3DA4B,1,6,0.35
D3B736181687181498F11AF,1,2,0.75
D3C5363316639718950CF5A,0,3,0.65
D3D53631568852691986163,1,3,0.65
D3D83637460943587DC9EE5,1,3,0.65
D3E036362101742252E40EE,1,3,0.65
D3E13651878058519E50F99,1,5,0.45
D3EA3651447782554A95F93,1,3,0.65
D3EB3654361683232CF1C7E,1,2,0.75
D41236596236480400C4E0F,1,5,0.45
D4313642502310667F870C4,1,2,0.75
D4393641459083561CAF896,1,2,0.75
D4473645926011581716C3E,1,4,0.55
D4473683199306242E91177,1,2,0.75
D48536342509371842D959B,1,2,0.75
D4863640909280458F8415E,1,3,0.65
D4953652835792212EE1E56,1,3,0.65
D496367000812144315520B,1,3,0.65
D4A336373638223165E49B7,1,3,0.65
D4A636455343664979DD9C3,1,3,0.65
D4A93631305833762AC72CE,0,2,0.75
D4BB3633706075989408683,1,4,0.55
D4C83656650370007C67E60,1,3,0.65
D4CF361293720243885C885,1,3,0.65
D4D5361501200554377F208,1,3,0.65
D4E53643647140810EBD97F,0,4,0.55
D4E636225554800059C6275,1,3,0.65
D52D3647224130818CE26DD,1,6,0.35
D54136344752531786161DA,0,3,0.65
D5523632327689435553EA1,1,3,0.65
D57236346462547534B4630,1,2,0.75
D5783629610081960A69C31,1,3,0.65
D5933644478736748218A28,0,2,0.75
D593366396988163791C037,1,3,0.65
D59E364708428824679AE4E,0,4,0.55
D5AA363684659905886A3EB,1,1,0.85
D5AF362940119469368DC02,0,4,0.55
D5B63639205790144FAFC76,1,5,0.45
D5C43643168031903601A65,0,3,0.65
D5C8368192984788308196B,1,3,0.65
D5F03630984799692E47EAE,0,4,0.55
D62B36212344962594B9375,1,2,0.75
D63C3634234461837B55254,1,3,0.65
D63D3650982223417F6ECD9,1,6,0.35
D6403649733632209781044,1,3,0.65
D64D36377375179895662D3,1,4,0.55
D6533626182792936293BC3,1,2,0.75
D6573622647126374D9EE39,1,3,0.65
D66A3628415344579225B09,1,3,0.65
D67036131308519847D77B9,0,3,0.65
D67C36777402602363B33A6,1,0,0.95
D682361913459910930A23B,1,2,0.75
D6AB36458658596840392D2,1,3,0.65
D6DE3613255066518E5D097,1,3,0.65
D6E4364138674483747A966,1,9,0.05
D6EB3662530198280BE4C4D,1,4,0.55
D6ED3646422332633FA13EF,1,4,0.55
D6F33635994548895736211,0,0,0.95
D73436462184440888867BC,1,3,0.65
D7373639331324598DBBDE2,1,3,0.65
D73C36582982890465209E6,1,3,0.65
D7593641481421136B6C2B5,1,3,0.65
D7823628705703206315070,1,3,0.65
D79636282813959265EA94B,0,6,0.35
D79C36419676567166E012B,1,6,0.35
D7B9363986597059530AD0C,1,6,0.35
D7E636539752921427E4C56,1,0,0.95
D8133658442681892F5CB47,0,3,0.65
D81F3631381989002645E4C,1,2,0.75
D8453637114037304FFE65A,1,4,0.55
D84B36155983572287DC0DE,1,2,0.75
D84E3643619723735AEEBE0,1,3,0.65
D8893630551480468346400,1,2,0.75
D88E3625041623077052588,1,3,0.65
D88E363608951661912D823,0,3,0.65
D893366341222148473D571,1,4,0.55
D8AB3619225215426673C3B,0,3,0.65
D8C53618957015735553E32,1,3,0.65
D8D836579110483426E84F1,0,2,0.75
D90736459790727948E8FFA,1,3,0.65
D9293641737867032C7753C,1,3,0.65
D92C36549165576109DEF5A,1,3,0.65
D93C3651135534416902718,1,0,0.95
D95236413220907379EEF76,1,3,0.65
D95D3639259187577AFB958,1,4,0.55
D95F363054482979457F7EF,0,7,0.25
D96B3633390624272363EDB,1,2,0.75
D98236640188209659E3F98,1,3,0.65
D9893644282592944EAC302,1,3,0.65
D99636314106238807EE57D,1,2,0.75
D99F3630933690422D14DB4,1,3,0.65
D9AF362508782187894523E,1,2,0.75
D9B136472372758063B0229,1,3,0.65
D9DB364929983978950C9BD,0,4,0.55
D9DB3669497436783FB0657,1,3,0.65
D9F336184771683293E620F,1,6,0.35
DA043669848987691E2D94D,1,3,0.65
DA133636292236613B30140,1,3,0.65
DA243675165879267E6185F,1,8,0.15
DA3B3652741517581E4CA14,1,1,0.85
DA3C36591065957301ECFD9,1,4,0.55
DA743637387328042CB018B,1,3,0.65
DAA1363000296661557A79E,0,3,0.65
DAA136396302522932E7768,1,5,0.45
DAAA3618666940562B3E90C,0,3,0.65
DAB73658413756189AFD428,1,3,0.65
DAB93645149391620ACEDAD,1,3,0.65
DACF36588608989586F118F,1,4,0.55
DAD13657270437642BCEB12,1,2,0.75
DAE436720801912549EF3D1,1,0,0.95
DAE73613188663681040E81,1,2,0.75
DB0B3644549586210DC9BEE,1,3,0.65
DB2E3667642047593785ACB,1,3,0.65
DB463660658046539346ACC,0,3,0.65
DB563629744727201379C28,0,2,0.75
DB89366249172446889C78E,1,1,0.85
DBB13662138473751A300F9,1,7,0.25
DBB2364586894932729A9A1,1,3,0.65
DBC33649651622518FE7D69,1,9,0.05
DBC9363599761484316E649,1,3,0.65
DBCA3630650246123499302,0,6,0.35
DBDB3656924181433A3DEC4,1,0,0.95
DBE33657318676470FE390B,0,3,0.65
DBE43622103695969EC4895,1,4,0.55
DBF33628143475556574A82,1,3,0.65
DBF93659547245064EC8A9A,1,5,0.45
DBFC364663142753766E2A0,0,4,0.55
DC1236204548523263B0CCF,1,3,0.65
DC19362306804003804B610,1,3,0.65
DC323642268384361D9DBC0,1,3,0.65
DC3E36825378979589A4434,1,3,0.65
DC443646032306580A8C7FA,1,3,0.65
DC59366680264530806B04B,1,3,0.65
DC713616479019156F2D7D3,1,2,0.75
DC893651720020265B3C423,0,4,0.55
DC9436482719884529609FF,1,3,0.65
DCCA3628623185584890EB4,1,2,0.75
DCCE3649510624248C1E38D,1,3,0.65
DCD5362925666238702BB45,1,4,0.55
DCD936498059378953C0F1E,1,3,0.65
DCEB36826005638777AD271,1,3,0.65
DCED36609921746289882F3,1,3,0.65
DCFE363848641178869EAFF,0,4,0.55
DD16366697878886577F0AB,1,5,0.45
DD243672979969955E70F9D,1,4,0.55
DD603630175727095BA5C97,1,3,0.65
DD623630787717311661A06,1,2,0.75
DD673616692951045BF8340,1,6,0.35
DD703651226984931D84117,0,3,0.65
DD763625680712386F71C12,1,3,0.65
DD773651253285296BE4581,1,3,0.65
DD7D3646522726909A6CBBC,1,3,0.65
DD89364437483325779F0B2,1,2,0.75
DD8D3639009106865730926,1,4,0.55
DD9236563080717787DCB0D,1,2,0.75
DDA23646062277719C14A4B,1,2,0.75
DDB036674266420668C2ABF,1,2,0.75
DDBF363655179242759A3F9,1,2,0.75
DDCB3659961884883CB5CCC,1,4,0.55
DDCB36642928855804CDBC1,0,3,0.65
DDCC3642819546726080A59,1,3,0.65
DDD13641351243323F2B4AA,1,3,0.65
DDD43634656785770863366,1,3,0.65
DDE53617443389986A2DDAD,1,2,0.75
DDFA3624343520308D380F7,1,4,0.55
DE2E36321587149271CDBEA,1,4,0.55
DE32363930278126896B837,0,3,0.65
DE383620509305782A6A164,1,4,0.55
DE40363441184179033A211,1,3,0.65
DE5636386289911943C4464,1,3,0.65
DE713631601531157D363BE,0,3,0.65
DE7A36652619879390179A6,1,7,0.25
DE8D36586789417763AE561,1,4,0.55
DE913625760820329461E85,0,3,0.65
DE95366335496129526C2E4,1,3,0.65
DEA23630157840455430E3B,1,3,0.65
DECA3651020986346EC0126,1,2,0.75
DED036349642261613911FF,0,4,0.55
DEDA3639867257037611272,1,2,0.75
DEEA36395159915415E0A27,1,1,0.85
DF0C36697065910516D8E8F,1,6,0.35
DF6E36352669646963D194D,1,2,0.75
DF7E3633383120409647097,1,2,0.75
DF803642268943828394BBE,1,2,0.75
DF83364219172171553C70F,1,2,0.75
DF9236410492461862E6D23,1,2,0.75
DFAE3654372251401A5090D,1,9,0.05
DFAE36840930978794326C8,0,3,0.65
DFB73650239855710DFD8CD,1,4,0.55
DFE13632613716378D96FC5,1,3,0.65
DFE336377785410137FC9C6,1,3,0.65
DFFE36359626930205FFB51,0,3,0.65
E00A3625289752211984F03,1,3,0.65
E0163640780818378ED6054,1,3,0.65
E01F364061605602109B125,0,3,0.65
E02036626793182265869A4,1,3,0.65
E02F3660106290182A3D3C9,1,3,0.65
E0323627016450682B43D43,1,3,0.65
E0333661242818856AD422C,1,3,0.65
E04136596224156330D7156,0,6,0.35
E041366047842478193E100,1,8,0.15
E05936166484228911E9208,1,3,0.65
E05D3642766633356F6158B,1,2,0.75
E05D3644858987095E36786,1,3,0.65
E07836136907130210DB1F6,1,3,0.65
E07C3660407125880B43973,1,4,0.55
E07F36304715857654196E0,1,3,0.65
E089364024049627662572F,1,4,0.55
E091361256284502511A555,1,2,0.75
E0C436275361690640AE19E,0,4,0.55
E0CB3688351470790B1232A,1,3,0.65
E0E636525417287794F84A0,1,3,0.65
E0EB36623486779802BE279,1,2,0.75
E0F9361528688770988C15D,0,2,0.75
E11536390252554888DB62A,1,2,0.75
E128363288524606147155A,1,3,0.65
E12D36231677997321975A3,1,3,0.65
E13836146041456744B8336,1,3,0.65
E13C3629462200699E92853,1,2,0.75
E144363167295575788DA1B,1,3,0.65
E146368689059156740E06D,1,7,0.25
E15336502012676723D1631,1,5,0.45
E159362921971861380EE33,1,0,0.95
E15F3650252312015543892,1,2,0.75
E1623659573146866329DF3,1,2,0.75
E16B3657126956947014106,1,3,0.65
E1713614299239518D44D31,1,0,0.95
E17D36648323141040317E6,1,7,0.25
E1883665686356415C489B1,1,5,0.45
E18D3647273630132D4A197,1,7,0.25
E18E365595819221197B79B,1,2,0.75
E1933656172532634852A90,1,4,0.55
E1E336316476667900AAE14,1,2,0.75
E1E53627596844991AF3899,1,2,0.75
E1F6367991958005542382A,1,2,0.75
E2113636852219017AC050E,0,0,0.95
E2133627693304471FA6DAA,1,4,0.55
E22C3673343825899DF3B0D,1,2,0.75
E22E3636824466858423737,1,3,0.65
E22F3654987966862AC1F60,1,5,0.45
E2333640286605633A69A39,1,3,0.65
E2343620244505479838B35,1,3,0.65
E25736487466870765D3536,1,2,0.75
E25F3646590601137AA15CC,1,4,0.55
E27836285224047613139C2,1,9,0.05
E2823647772293511F4D734,1,4,0.55
E2833637413058603460BF0,1,3,0.65
E2883652567395328AEEFC0,1,5,0.45
E2A7366992187732788C70F,1,3,0.65
E2AF3645419480296E7503C,1,0,0.95
E2AF36621997537143AC963,1,2,0.75
E2B736435202124271462D5,1,4,0.55
E2CF363690341026154B06E,1,3,0.65
E2DB36326225163243CF9BB,1,3,0.65
E2E93629176744853A829B4,1,7,0.25
E2EB3631587122274886615,1,4,0.55
E2ED3639265609526C8049C,1,4,0.55
E2EF3624893245670F18C8F,0,3,0.65
E2F636629217370019B3CA2,1,5,0.45
E2F836449036472039FD9FB,1,2,0.75
E2FB3615714258262F5D26A,1,3,0.65
E3093635999852992D9AE6B,1,3,0.65
E34036382288447909D6F31,1,2,0.75
E3573623216149644FAE8FE,0,3,0.65
E3633636388366374824F4E,1,3,0.65
E3903616724841806A2FBC8,1,3,0.65
E3A536602883022322B6138,1,4,0.55
E3B036574530035084BB5AA,1,6,0.35
E3B73645776669633DF6015,0,5,0.45
E3E23662706333091291678,1,2,0.75
E4063611148302937BAFD1F,1,3,0.65
E42336605819211823343EB,1,4,0.55
E439365900184188595F165,1,4,0.55
E44C36561529508988D302C,1,4,0.55
E45B363664404071867F850,1,3,0.65
E45C36260356890949613B6,1,2,0.75
E46936598400446206C00A4,1,5,0.45
E4743665344290594C4DEC3,0,9,0.05
E477364345706209573EF0C,0,4,0.55
E48C36490675949143F5F47,1,2,0.75
E4903640572045039F53B9B,0,3,0.65
E4BE36614159036899D6812,1,9,0.05
E4F93647136238775CF756E,0,5,0.45
E50C3663927406925DAB521,1,3,0.65
E516363565024762305E952,1,2,0.75
E519366922763410794A6C4,0,2,0.75
E5233652092846372308E04,1,2,0.75
E52E36196830345410FD0C7,1,3,0.65
E53A362382582651083F2AB,1,2,0.75
E5723634808033816EA3315,1,9,0.05
E5A43636563352743F8DA54,1,4,0.55
E5C436288747220897B127C,0,3,0.65
E5C83653283558483BD82AF,1,2,0.75
E5CD36386305541731A7877,1,3,0.65
E5D436132870835283B987E,0,2,0.75
E5E93632530631052083C04,1,4,0.55
E5FE36290714520504F98B3,1,0,0.95
E6003712345730112EDA962,1,4,0.55
E6023646454002594BC7D32,0,2,0.75
E6053617610208288FCC3EA,0,3,0.65
E60C361294628161863D9B4,1,5,0.45
E61436562481416140D4F5D,1,3,0.65
E61E3630556577488AA135A,0,3,0.65
E62D3648490471814A7B263,1,4,0.55
E62E36498969599984F9B9A,1,2,0.75
E6433662950147235E7E901,1,2,0.75
E64936439975993599FDA91,1,3,0.65
E64B3656955087727B4E8E6,1,5,0.45
E6503648158125542929A66,1,6,0.35
E651362136628558228748C,1,3,0.65
E6643636260687282501847,1,3,0.65
E66A3617599829635CA5EF6,0,4,0.55
E6723636578153430A082B2,1,3,0.65
E6E33621423824357B8F3AA,1,2,0.75
E6F136568478997706FBF15,1,3,0.65
E6F3362462035822777BBCB,1,1,0.85
E700362851367999529FF8D,1,3,0.65
E7013639180383814861F7D,0,3,0.65
E70F3636700794391CAD0E7,1,2,0.75
E72936535236289733884D7,0,3,0.65
E73A364390253131904AB57,1,2,0.75
E74C3661585632991737527,1,2,0.75
E760365399397777065F228,1,3,0.65
E77036343617536864CF836,1,3,0.65
E77836546587954298C1B9A,1,7,0.25
E77C36511763281096F699D,1,3,0.65
E7843657397957998AF7277,1,3,0.65
E785365361220892303F6C9,1,9,0.05
E7903661597429647405674,1,3,0.65
E7B43643217159664A1D9FC,1,1,0.85
E7B53669069156048FDA2A2,1,2,0.75
E7BF36563463102631248C8,1,4,0.55
E7CA3658399814101730464,0,6,0.35
E7CF3642858757962B227C0,1,2,0.75
E7DA3635512939868925D50,1,3,0.65
E7DC3620416902759E547B4,1,3,0.65
E7E23650068480470E7AC3C,1,3,0.65
E7E9365235261134698DA9C,1,3,0.65
E7F4361866407613031F9B0,0,3,0.65
E7F83636276037388F26774,1,4,0.55
E7FA3631667781782EC7C37,1,6,0.35
E7FB364521513145580B1BC,1,3,0.65
E804366278466145728E880,1,2,0.75
E81036143983594450B6165,1,3,0.65
E8103636891837405D1A44D,0,3,0.65
E8153638116692468A20652,1,2,0.75
E81A3652271484915EEDC24,1,4,0.55
E81E3654616018579101C2D,1,6,0.35
E8223661066521235B527CF,1,3,0.65
E83136631052723828FE618,1,2,0.75
E836362211137270276499A,1,3,0.65
E8433623212290129000E1C,1,4,0.55
E8573679670736408EC092D,1,3,0.65
E85D3649284251630B77BF9,0,2,0.75
E8743635329766788A32400,0,3,0.65
E8773656060862601B62E1C,1,7,0.25
E8783620244496527392CA3,1,3,0.65
E8813638307453499B6BE66,1,2,0.75
E8853631584866177EB6E62,1,3,0.65
E88F3621598742610A2CD68,0,5,0.45
E8903619896567976932325,1,5,0.45
E8953632916770862ED6FFE,1,3,0.65
E89C36489230113198CCE9B,1,6,0.35
E8A9365184358184355E3EB,0,4,0.55
E8C23705021968207B886DC,1,3,0.65
E91136343758483719EFC08,0,3,0.65
E91536263693113371EBF31,0,3,0.65
E9303629828762206EAC887,1,3,0.65
E9703627734023342829C00,1,3,0.65
E9703643892303911CD91AF,1,3,0.65
E9803611899371522E7546B,0,3,0.65
E98536327828440386203D2,1,3,0.65
E99C3660869050934D81308,1,3,0.65
E9A63625475805472BE0527,1,3,0.65
E9AF364492538672780AF4D,1,4,0.55
E9B43633768469120AC4768,1,2,0.75
E9DF36456937325784A5016,0,4,0.55
E9FF3653870344099CAED03,1,3,0.65
EA06364076723709510454A,1,4,0.55
EA133645566982335325E8C,1,1,0.85
EA133660364393792B37746,1,2,0.75
EA19362021047124949C681,1,3,0.65
EA213622386493689D85212,1,2,0.75
EA283622245339269A30530,1,2,0.75
EA2B36368884913373ED119,1,4,0.55
EA313629493574150DF4BD2,1,2,0.75
EA3236705427579317B89A5,1,4,0.55
EA3736348771472156490AA,1,3,0.65
EA413654128127751630558,1,3,0.65
EA4336482572553675FBAD4,1,3,0.65
EA5C36484630785429B6AD9,1,3,0.65
EA5E36469251789959E16C6,1,6,0.35
EA5F3641113826610553929,1,3,0.65
EA66363653184890244663E,1,2,0.75
EA69364560924813838C64D,1,3,0.65
EA6C3647567189543FA2DBA,0,4,0.55
EA7C3614352853082B73646,1,3,0.65
EA9A36453827355749AEFFB,1,6,0.35
EA9E3629639320958AABCD0,0,5,0.45
EAA13627995591015BC5888,0,2,0.75
EAC9364826244168461525E,1,3,0.65
EAD636467870544873C9762,1,9,0.05
EADC36531989438823757E8,1,4,0.55
EAE336163554262802144CB,1,3,0.65
EAE636634147502764D92D4,1,2,0.75
EAEA3611555755593997648,1,9,0.05
EAF43635455241212476A42,1,2,0.75
EAF73665027727089170107,1,2,0.75
EB033624869080444357E26,1,3,0.65
EB093659645209340320A4D,1,5,0.45
EB1F3638282997339C3B07D,0,3,0.65
EB21362342486631102B653,0,3,0.65
EB2636760262696312FE822,1,7,0.25
EB493640890826352F35DBD,1,2,0.75
EB683668512762331804B33,1,6,0.35
EB733643345490208BF5D05,1,3,0.65
EB7636724486822537CDB36,1,3,0.65
EB893620318109780BD3F82,1,3,0.65
EB9736259516228908457EB,1,4,0.55
EB9A364495167611271B591,1,2,0.75
EBCA36554752767078AF20C,1,6,0.35
EBEE36272224428462C3B1D,0,3,0.65
EC013647601924109553B86,1,6,0.35
EC0936313976586091559A7,1,3,0.65
EC0D36171232056949C5880,1,2,0.75
EC1F363802290251748EC03,1,3,0.65
EC25361808225934988856C,1,3,0.65
EC363689572396264C31902,1,3,0.65
EC4E3619927549013E1FBF7,1,4,0.55
EC5D3653883141119DDD0A4,1,5,0.45
EC5F36422129364369EFDA6,1,4,0.55
EC61361972661380020B942,1,6,0.35
EC793660666242053C3F22B,1,5,0.45
EC7A3660262738457A480CC,1,3,0.65
EC7F3623274175926EA9BE4,0,5,0.45
EC8B362182568043086C9AF,1,2,0.75
ECAE36559608754809D13D7,1,3,0.65
ECB63626431379759243A7A,1,3,0.65
ECB636469400377884AE4EA,0,1,0.85
ECC336347201325693934E5,0,4,0.55
ECD63627840402390583F8E,1,4,0.55
ECE93631365099900269746,1,3,0.65
ECF936714169410490B3F94,1,4,0.55
ED1C3645318530559357627,1,3,0.65
ED253653547108759A3DA79,0,4,0.55
ED32362297006117734FC5D,1,2,0.75
ED323702639656636288457,1,9,0.05
